frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
254,68.114,Dakar - Scène 1,group_01,traffic.mp4,266,person,0.458,481,789,523,913,502,913,1280,720,true,down,0.0
254,68.114,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.448,165,779,221,940,193,940,1280,720,true,down,0.0
254,68.114,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.378,571,796,611,911,591,911,1280,720,true,down,7.1
254,68.114,Dakar - Scène 1,group_01,traffic.mp4,225,car,0.374,929,775,1100,924,1015,924,1280,720,true,down,38.9
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.891,212,764,500,971,356,971,1280,720,true,down,44.9
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.876,1814,669,1919,1077,1867,1077,1280,720,true,down,5.3
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.806,1363,835,1445,894,1404,894,1280,720,true,down,8.4
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.747,651,762,883,950,767,950,1280,720,true,down,44.9
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.718,859,801,949,906,904,906,1280,720,true,down,18.7
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.702,1742,719,1854,897,1798,897,1280,720,true,down,5.3
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.65,100,770,154,947,127,947,1280,720,true,down,7.5
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.649,1252,790,1347,892,1299,892,1280,720,true,down,3.7
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.588,0,801,30,950,15,949,1280,720,true,down,0.0
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,225,car,0.568,930,779,1103,923,1016,923,1280,720,true,down,5.3
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.556,34,794,97,951,65,951,1280,720,true,down,33.9
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.544,171,781,225,941,198,941,1280,720,true,down,19.1
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,266,person,0.425,486,785,525,910,506,910,1280,720,true,down,18.7
255,68.381,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.371,574,797,612,912,593,912,1280,720,true,down,8.4
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.878,221,766,509,971,365,970,1280,720,true,down,35.9
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.869,1818,664,1919,1079,1869,1079,1280,720,true,down,11.2
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.802,1363,835,1446,895,1405,895,1280,720,true,down,5.6
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.783,663,763,891,949,777,949,1280,720,true,down,39.9
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.693,1740,719,1859,900,1799,900,1280,720,true,down,12.5
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.687,863,802,956,904,910,904,1280,720,true,down,25.1
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.679,101,769,159,949,130,948,1280,720,true,down,12.5
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.62,1256,792,1346,892,1301,892,1280,720,true,down,7.9
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.611,168,781,227,943,198,943,1280,720,true,down,7.9
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,225,car,0.588,937,780,1110,923,1023,923,1280,720,true,down,27.8
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.524,0,802,27,951,13,951,1280,720,true,down,11.2
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.413,38,795,98,952,68,952,1280,720,true,down,12.5
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,340,person,0.396,542,797,581,912,561,912,1280,720,true,down,0.0
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,266,person,0.354,491,782,528,873,509,872,1280,720,true,down,151.3
256,68.633,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.338,578,801,614,914,596,914,1280,720,true,down,14.3
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.875,1819,665,1919,1077,1869,1077,1280,720,true,down,7.5
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.848,241,766,520,970,381,970,1280,720,true,down,60.2
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.795,1364,836,1447,895,1406,895,1280,720,true,down,3.8
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.721,872,802,962,903,917,903,1280,720,true,down,26.6
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.717,1257,792,1346,893,1302,893,1280,720,true,down,5.3
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.684,669,762,900,949,784,949,1280,720,true,down,26.3
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.649,1742,720,1856,899,1799,899,1280,720,true,down,3.8
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.62,102,769,165,947,133,947,1280,720,true,down,11.9
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.558,163,782,227,942,195,942,1280,720,true,down,11.9
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,225,car,0.553,952,782,1114,923,1033,923,1280,720,true,down,37.6
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.508,0,803,30,952,15,952,1280,720,true,down,8.4
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.43,36,795,99,953,67,953,1280,720,true,down,5.3
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,340,person,0.336,542,797,583,914,563,914,1280,720,true,down,10.6
257,68.899,Dakar - Scène 1,group_01,traffic.mp4,266,person,0.318,491,784,531,862,511,862,1280,720,true,down,38.3
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.875,1821,665,1919,1077,1870,1077,1280,720,true,down,3.7
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.875,253,766,531,970,392,970,1280,720,true,down,40.7
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.811,1367,837,1449,896,1408,896,1280,720,true,down,8.3
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.771,879,802,964,906,921,906,1280,720,true,down,18.5
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.766,683,764,906,948,794,948,1280,720,true,down,37.2
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.751,1261,793,1348,894,1305,894,1280,720,true,down,11.7
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.664,106,769,168,948,137,948,1280,720,true,down,15.3
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,225,car,0.63,954,783,1122,924,1038,924,1280,720,true,down,18.9
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.582,165,784,225,944,195,944,1280,720,true,down,7.4
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.578,39,796,100,953,69,953,1280,720,true,down,7.4
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.575,1741,720,1860,903,1801,903,1280,720,true,down,16.6
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.522,0,801,36,953,18,953,1280,720,true,down,11.7
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,266,person,0.368,490,785,532,852,511,852,1280,720,true,down,37.0
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,340,person,0.348,541,798,585,914,563,914,1280,720,true,down,0.0
258,69.169,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.323,580,800,621,914,601,914,1280,720,true,down,9.3
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.869,1823,665,1919,1077,1871,1077,1280,720,true,down,3.6
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.851,263,768,544,969,404,969,1280,720,true,down,43.0
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.8,1370,837,1450,896,1410,896,1280,720,true,down,7.1
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.797,690,765,913,947,802,947,1280,720,true,down,28.8
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.73,887,803,967,907,927,907,1280,720,true,down,21.7
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.722,1261,793,1350,895,1305,895,1280,720,true,down,3.6
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.668,109,771,169,950,139,950,1280,720,true,down,10.1
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.619,164,785,218,945,191,945,1280,720,true,down,14.7
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.602,47,797,106,953,77,953,1280,720,true,down,28.6
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,301,person,0.531,666,798,695,907,681,907,1280,720,true,down,2.5
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.513,0,799,30,954,15,954,1280,720,true,down,11.3
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.421,1742,721,1860,902,1801,902,1280,720,true,down,3.6
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,340,person,0.4,543,797,586,913,565,913,1280,720,true,down,8.0
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.399,581,799,622,913,601,913,1280,720,true,down,3.6
259,69.449,Dakar - Scène 1,group_01,traffic.mp4,225,truck,0.394,964,784,1126,923,1045,923,1280,720,true,down,25.3
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.883,275,772,552,971,414,971,1280,720,true,down,38.3
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.871,1822,674,1919,1077,1871,1077,1280,720,true,down,0.0
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.783,1372,839,1451,897,1411,897,1280,720,true,down,5.3
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.779,705,768,923,949,814,949,1280,720,true,down,45.7
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.72,1264,795,1351,897,1308,897,1280,720,true,down,13.6
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.704,165,787,223,947,194,947,1280,720,true,down,13.6
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.678,110,773,171,952,141,952,1280,720,true,down,10.6
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.633,46,801,108,958,77,958,1280,720,true,down,18.8
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,225,truck,0.603,972,784,1138,924,1055,924,1280,720,true,down,37.8
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.596,1742,722,1863,903,1802,903,1280,720,true,down,5.3
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.569,896,804,977,909,936,909,1280,720,true,down,34.7
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,344,person,0.56,234,805,280,940,257,940,1280,720,true,down,0.0
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.496,0,808,43,958,21,958,1280,720,true,down,27.1
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,301,person,0.475,663,799,696,910,679,909,1280,720,true,down,10.6
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,340,person,0.42,543,802,585,918,564,917,1280,720,true,down,15.5
260,69.715,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.404,581,803,624,919,602,919,1280,720,true,down,22.9
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.867,1817,684,1919,1078,1868,1078,1280,720,true,down,11.8
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,295,car,0.847,288,783,561,984,425,984,1280,720,true,down,63.3
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,162,car,0.829,1374,850,1455,908,1415,908,1280,720,true,down,43.5
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,249,car,0.82,717,781,932,963,825,963,1280,720,true,down,66.2
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,291,person,0.733,111,792,172,970,141,970,1280,720,true,down,66.9
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,339,person,0.697,165,800,222,964,194,964,1280,720,true,down,63.2
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,166,truck,0.682,1264,808,1354,910,1309,910,1280,720,true,down,48.5
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,333,person,0.68,50,814,111,975,80,975,1280,720,true,down,64.2
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.6,1749,732,1863,913,1806,913,1280,720,true,down,40.0
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,330,car,0.518,902,814,982,925,942,925,1280,720,true,down,63.5
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,344,person,0.486,234,822,279,959,256,959,1280,720,true,down,70.7
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,301,person,0.483,658,813,696,926,677,926,1280,720,true,down,63.6
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,325,person,0.455,3,814,53,976,28,976,1280,720,true,down,71.8
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,340,person,0.414,548,817,587,933,567,933,1280,720,true,down,60.5
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,225,truck,0.372,982,792,1140,936,1061,936,1280,720,true,down,49.9
261,69.984,Dakar - Scène 1,group_01,traffic.mp4,335,person,0.351,582,818,622,932,602,932,1280,720,true,down,48.3
263,70.504,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.775,1158,541,1399,706,1279,706,1280,720,true,down,0.0
263,70.504,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.617,7,227,1915,1044,961,1044,1280,720,true,down,0.0
264,70.784,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.772,1074,529,1313,698,1193,698,1280,720,true,down,308.5
264,70.784,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.595,3,228,1916,1065,960,1065,1280,720,true,down,75.1
265,71.097,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.713,991,520,1230,691,1110,691,1280,720,true,down,266.1
265,71.097,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.679,2,242,1916,1061,959,1061,1280,720,true,down,13.2
266,71.389,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.796,897,510,1143,685,1020,685,1280,720,true,down,308.9
266,71.389,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.713,2,236,1916,1060,959,1060,1280,720,true,down,3.4
267,71.633,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.82,1,224,1894,1060,947,1060,1280,720,true,down,49.2
267,71.633,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.754,802,505,1056,681,929,681,1280,720,true,down,373.3
268,71.884,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.891,2,205,1828,1061,915,1061,1280,720,true,down,127.6
268,71.884,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.758,705,497,966,673,836,673,1280,720,true,down,371.9
269,72.128,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.92,6,201,1697,1064,852,1064,1280,720,true,down,258.5
269,72.128,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.75,606,477,875,663,741,663,1280,720,true,down,391.5
270,72.38,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.909,7,189,1617,1059,812,1059,1280,720,true,down,160.0
270,72.38,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.685,508,472,785,655,647,655,1280,720,true,down,374.4
271,72.626,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.927,4,185,1520,1061,762,1061,1280,720,true,down,203.4
271,72.626,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.658,409,430,685,643,547,643,1280,720,true,down,409.4
272,72.889,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.942,4,181,1432,1064,718,1064,1280,720,true,down,167.7
272,72.889,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.669,306,416,586,636,446,635,1280,720,true,down,385.2
273,73.139,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.949,4,176,1334,1063,669,1063,1280,720,true,down,196.0
273,73.139,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.375,184,404,493,625,339,625,1280,720,true,down,429.9
274,73.392,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.95,3,180,1242,1061,622,1061,1280,720,true,down,185.9
275,73.639,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.942,3,180,1155,1061,579,1061,1280,720,true,down,174.1
275,73.639,Dakar - Scène 1,group_01,traffic.mp4,349,person,0.359,0,366,277,601,139,600,1280,720,true,down,403.1
276,73.894,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.946,2,180,1053,1063,528,1063,1280,720,true,down,200.2
277,74.143,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.931,3,182,958,1065,481,1065,1280,720,true,down,188.9
278,74.394,Dakar - Scène 1,group_01,traffic.mp4,350,bus,0.928,5,181,862,1064,433,1064,1280,720,true,down,191.3
415,108.279,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.457,30,998,259,1076,145,1076,1280,720,true,down,0.0
416,108.536,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.706,0,985,234,1075,117,1075,1280,720,true,down,109.0
417,108.785,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.483,0,973,417,1077,209,1077,1280,720,true,down,369.6
418,109.05,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.325,1,966,392,1078,197,1077,1280,720,true,down,45.3
419,109.299,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.352,0,985,363,1079,182,1079,1280,720,true,down,60.8
420,109.558,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.437,2,962,343,1077,173,1077,1280,720,true,down,35.6
421,109.802,Dakar - Scène 1,group_01,traffic.mp4,359,bus,0.382,2,943,315,1077,158,1077,1280,720,true,down,61.5
431,112.276,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.582,1646,1036,1919,1080,1782,1080,1280,720,true,down,0.0
432,112.526,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.715,1619,1030,1918,1079,1768,1079,1280,720,true,down,56.1
432,112.526,Dakar - Scène 1,group_01,traffic.mp4,365,bus,0.444,0,864,56,1075,28,1075,1280,720,true,down,0.0
433,112.774,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.764,1594,1021,1917,1079,1756,1079,1280,720,true,down,48.4
433,112.774,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.622,1027,1024,1308,1077,1167,1077,1280,720,true,down,0.0
434,113.043,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.719,1010,1019,1299,1078,1154,1077,1280,720,true,down,48.3
434,113.043,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.674,1574,1017,1915,1079,1744,1079,1280,720,true,down,44.6
434,113.043,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.651,436,1013,486,1077,461,1077,1280,720,true,down,0.0
434,113.043,Dakar - Scène 1,group_01,traffic.mp4,369,truck,0.407,22,1010,279,1079,151,1079,1280,720,true,down,0.0
435,113.299,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.75,998,1013,1286,1080,1142,1080,1280,720,true,down,48.3
435,113.299,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.683,1556,1007,1910,1078,1733,1078,1280,720,true,down,43.1
435,113.299,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.638,826,1035,1106,1079,966,1079,1280,720,true,down,0.0
435,113.299,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.595,427,1007,479,1075,453,1075,1280,720,true,down,32.2
435,113.299,Dakar - Scène 1,group_01,traffic.mp4,369,truck,0.433,2,1005,268,1079,135,1079,1280,720,true,down,62.5
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.755,1538,998,1897,1079,1717,1079,1280,720,true,down,60.3
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.744,990,1007,1279,1078,1135,1078,1280,720,true,down,27.4
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.724,814,1028,1105,1080,960,1080,1280,720,true,down,22.9
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,369,car,0.532,0,1000,240,1079,119,1079,1280,720,true,down,60.2
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.506,174,1038,480,1077,327,1077,1280,720,true,down,0.0
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,374,truck,0.43,0,1000,242,1079,121,1079,1280,720,true,down,0.0
436,113.565,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.338,419,1002,474,1074,446,1074,1280,720,true,down,26.6
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.706,801,1022,1113,1080,957,1080,1280,720,true,down,11.2
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.69,1518,995,1891,1078,1705,1078,1280,720,true,down,44.9
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.631,411,991,463,1067,437,1067,1280,720,true,down,42.5
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,374,truck,0.561,0,989,235,1078,117,1078,1280,720,true,down,15.4
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.469,970,998,1313,1076,1141,1076,1280,720,true,down,23.6
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.419,121,1031,483,1080,302,1080,1280,720,true,down,94.0
437,113.833,Dakar - Scène 1,group_01,traffic.mp4,369,car,0.333,0,988,233,1078,116,1078,1280,720,true,down,11.8
438,114.102,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.771,1499,988,1906,1076,1702,1076,1280,720,true,down,13.4
438,114.102,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.642,787,1017,1118,1079,952,1079,1280,720,true,down,19.0
438,114.102,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.57,962,997,1345,1080,1153,1080,1280,720,true,down,47.0
438,114.102,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.517,96,1025,475,1080,286,1080,1280,720,true,down,59.5
438,114.102,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.501,405,985,452,1057,428,1057,1280,720,true,down,50.0
439,114.369,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.635,776,1012,1170,1080,973,1080,1280,720,true,down,78.7
439,114.369,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.564,1470,979,1900,1078,1685,1078,1280,720,true,down,64.1
439,114.369,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.504,951,982,1343,1079,1147,1079,1280,720,true,down,22.8
439,114.369,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.477,97,1019,634,1080,366,1080,1280,720,true,down,299.6
439,114.369,Dakar - Scène 1,group_01,traffic.mp4,378,car,0.469,454,1035,664,1077,559,1077,1280,720,true,down,0.0
439,114.369,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.363,397,983,443,1046,420,1046,1280,720,true,down,50.9
440,114.613,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.752,1455,974,1901,1077,1678,1077,1280,720,true,down,29.0
440,114.613,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.621,764,1001,1298,1080,1031,1080,1280,720,true,down,237.7
440,114.613,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.611,936,978,1327,1079,1131,1079,1280,720,true,down,65.6
440,114.613,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.451,83,1015,638,1079,360,1079,1280,720,true,down,24.9
440,114.613,Dakar - Scène 1,group_01,traffic.mp4,378,car,0.37,449,1028,706,1076,577,1076,1280,720,true,down,73.9
441,114.865,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.783,1446,965,1882,1079,1664,1079,1280,720,true,down,56.1
441,114.865,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.722,932,973,1330,1079,1131,1079,1280,720,true,down,0.0
441,114.865,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.67,753,997,1250,1080,1001,1080,1280,720,true,down,119.0
441,114.865,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.618,384,965,434,1042,409,1042,1280,720,true,down,23.6
441,114.865,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.577,77,1008,571,1080,324,1080,1280,720,true,down,142.9
441,114.865,Dakar - Scène 1,group_01,traffic.mp4,378,car,0.524,426,1025,747,1078,586,1078,1280,720,true,down,36.6
442,115.127,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.8,1435,960,1792,1079,1614,1079,1280,720,true,down,190.8
442,115.127,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.781,744,992,1185,1079,965,1079,1280,720,true,down,137.5
442,115.127,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.734,923,965,1322,1078,1122,1078,1280,720,true,down,34.6
442,115.127,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.651,65,1002,583,1080,324,1080,1280,720,true,down,0.0
442,115.127,Dakar - Scène 1,group_01,traffic.mp4,378,car,0.598,419,1019,745,1080,582,1080,1280,720,true,down,17.1
442,115.127,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.408,379,962,425,1036,402,1036,1280,720,true,down,35.2
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.826,742,988,1182,1079,962,1079,1280,720,true,down,9.9
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.78,1421,950,1793,1079,1607,1079,1280,720,true,down,23.1
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.765,917,956,1313,1080,1115,1080,1280,720,true,down,24.0
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.698,55,997,545,1080,300,1080,1280,720,true,down,79.2
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,378,car,0.584,408,1009,742,1080,575,1080,1280,720,true,down,23.1
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.559,368,950,425,1031,397,1031,1280,720,true,down,23.3
443,115.43,Dakar - Scène 1,group_01,traffic.mp4,384,person,0.394,1787,966,1854,1060,1820,1060,1280,720,true,down,0.0
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.827,735,978,1173,1079,954,1079,1280,720,true,down,30.1
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,364,car,0.795,1405,947,1795,1078,1600,1078,1280,720,true,down,26.6
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.789,48,993,534,1080,291,1080,1280,720,true,down,33.8
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,367,car,0.76,905,953,1309,1080,1107,1079,1280,720,true,down,30.3
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,378,car,0.698,398,1007,724,1080,561,1080,1280,720,true,down,52.6
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,371,person,0.546,365,949,423,1022,394,1022,1280,720,true,down,35.7
444,115.696,Dakar - Scène 1,group_01,traffic.mp4,384,person,0.526,1788,959,1899,1077,1843,1077,1280,720,true,down,107.5
445,115.972,Dakar - Scène 1,group_01,traffic.mp4,375,car,0.863,44,986,526,1080,285,1080,1280,720,true,down,21.7
445,115.972,Dakar - Scène 1,group_01,traffic.mp4,372,car,0.835,728,973,1180,1080,954,1080,1280,720,true,down,3.6
